,right punch,left punch
1214,0.8,0.48
1215,0.82,0.5
1216,0.84,0.52
1217,0.86,0.54
1218,0.88,0.56
1219,0.9,0.58
1220,0.92,0.6
1221,0.94,0.62
1222,0.96,0.64
1223,0.98,0.66
1224,1.0,0.68
1225,0.98,0.7
1226,0.96,0.72
1227,0.94,0.74
1228,0.92,0.76
1229,0.9,0.78
1230,0.88,0.8
1231,0.86,0.82
1232,0.84,0.84
1233,0.8200000000000001,0.86
1234,0.8,0.88
1235,0.78,0.9
1236,0.76,0.92
1237,0.74,0.94
1238,0.72,0.96
1239,0.7,0.98
1240,0.6799999999999999,1.0
1241,0.6599999999999999,0.98
1242,0.64,0.96
1243,0.0,0.94
1244,0.02,0.92
1245,0.0,0.9
1246,0.0,0.88
1247,0.0,0.86
1248,0.02,0.84
1249,0.04,0.8200000000000001
1250,0.06,0.8
1251,0.08,0.78
1252,0.1,0.76
1253,0.12,0.74
1254,0.14,0.72
1255,0.16,0.7
1256,0.18,0.6799999999999999
1257,0.2,0.6599999999999999
1258,0.22,0.64
1259,0.24,0.62
1260,0.26,0.6
1261,0.28,0.5800000000000001
1262,0.3,0.56
1263,0.32,0.54
1264,0.34,0.52
1265,0.36,0.5
1266,0.38,0.48
1267,0.4,0.45999999999999996
1268,0.42,0.43999999999999995
1269,0.44,0.42000000000000004
1270,0.46,0.4
1271,0.48,0.38
1272,0.5,0.36
1273,0.52,0.33999999999999997
1274,0.54,0.31999999999999995
1275,0.56,0.30000000000000004
1276,0.58,0.28
1277,0.6,0.0
1278,0.62,0.02631578947368421
1279,0.64,0.05263157894736842
1280,0.66,0.07894736842105263
1281,0.68,0.10526315789473684
1282,0.7,0.13157894736842105
1283,0.72,0.15789473684210525
1284,0.74,0.18421052631578946
1285,0.76,0.21052631578947367
1286,0.78,0.23684210526315788
1287,0.8,0.2631578947368421
1288,0.82,0.2894736842105263
1289,0.84,0.3157894736842105
1290,0.86,0.34210526315789475
1291,0.88,0.3684210526315789
1292,0.9,0.39473684210526316
1293,0.92,0.42105263157894735
1294,0.94,0.4473684210526316
1295,0.96,0.47368421052631576
1296,0.98,0.5
1297,1.0,0.5263157894736842
1298,0.98,0.5526315789473685
1299,0.96,0.5789473684210527
1300,0.94,0.6052631578947368
1301,0.92,0.631578947368421
1302,0.0,0.6578947368421053
1303,0.02,0.6842105263157895
1304,0.04,0.0
1305,0.0,0.02
1306,0.02,0.04
1307,0.04,0.06
1308,0.06,0.08
1309,0.0,0.1
1310,0.02,0.12
1311,0.0,0.14
1312,0.02,0.16
1313,0.04,0.18
1314,0.06,0.2
1315,0.08,0.0
1316,0.1,0.02
1317,0.12,0.0
1318,0.14,0.02
1319,0.16,0.0
1320,0.18,0.02
1321,0.2,0.04
1322,0.22,0.06
1323,0.24,0.08
1324,0.26,0.1
1325,0.28,0.12
1326,0.3,0.14
1327,0.32,0.0
1328,0.34,0.02
1329,0.36,0.04
1330,0.38,0.06
1331,0.4,0.08
1332,0.42,0.1
1333,0.44,0.12
1334,0.46,0.0
1335,0.48,0.02
1336,0.5,0.04
1337,0.52,0.06
1338,0.54,0.08
1339,0.56,0.1
1340,0.58,0.12
1341,0.6,0.0
1342,0.62,0.02
1343,0.64,0.04
1344,0.66,0.06
1345,0.68,0.08
1346,0.7,0.1
1347,0.72,0.0
1348,0.74,0.02
1349,0.76,0.04
1350,0.78,0.06
1351,0.8,0.08
1352,0.82,0.1
1353,0.84,0.12
1354,0.86,0.14
1355,0.88,0.16
1356,0.9,0.18
1357,0.92,0.2
1358,0.94,0.22
1359,0.96,0.24
1360,0.98,0.26
1361,1.0,0.28
1362,0.98,0.3
1363,0.96,0.32
1364,0.94,0.34
1365,0.92,0.36
1366,0.9,0.38
1367,0.88,0.4
1368,0.86,0.42
1369,0.84,0.44
1370,0.8200000000000001,0.46
1371,0.8,0.48
1372,0.78,0.5
1373,0.76,0.52
1374,0.74,0.54
1375,0.72,0.56
1376,0.7,0.58
1377,0.6799999999999999,0.6
1378,0.6599999999999999,0.62
1379,0.64,0.64
1380,0.62,0.66
1381,0.6,0.68
1382,0.5800000000000001,0.7
1383,0.56,0.72
1384,0.54,0.74
1385,0.52,0.76
1386,0.5,0.78
1387,0.48,0.8
1388,0.45999999999999996,0.82
1389,0.43999999999999995,0.84
1390,0.42000000000000004,0.86
1391,0.4,0.88
1392,0.38,0.9
1393,0.36,0.92
1394,0.33999999999999997,0.94
1395,0.31999999999999995,0.96
1396,0.30000000000000004,0.98
1397,0.28,1.0
1398,0.26,0.98
1399,0.24,0.96
1400,0.21999999999999997,0.94
1401,0.19999999999999996,0.92
1402,0.18000000000000005,0.9
1403,0.16000000000000003,0.88
1404,0.14,0.86
1405,0.12,0.84
1406,0.09999999999999998,0.8200000000000001
1407,0.07999999999999996,0.8
1408,0.06000000000000005,0.78
1409,0.040000000000000036,0.0
1410,0.020000000000000018,0.02
1411,0.0,0.04
1412,0.0,0.0
1413,0.0,0.02
1414,0.0,0.04
1415,0.0,0.0
1416,0.0,0.02
1417,0.0,0.04
1418,0.0,0.06
1419,0.02,0.08
1420,0.0,0.1
1421,0.02,0.12
1422,0.0,0.14
1423,0.02,0.0
1424,0.04,0.02
1425,0.06,0.04
1426,0.08,0.06
1427,0.1,0.08
1428,0.12,0.0
1429,0.14,0.02
1430,0.0,0.04
1431,0.02,0.06
1432,0.04,0.08
1433,0.06,0.0
1434,0.08,0.02
1435,0.1,0.04
1436,0.12,0.06
1437,0.14,0.08
1438,0.16,0.1
1439,0.18,0.12
1440,0.2,0.14
1441,0.22,0.16
1442,0.24,0.18
1443,0.26,0.2
1444,0.28,0.22
1445,0.3,0.24
1446,0.32,0.26
1447,0.34,0.28
1448,0.36,0.3
1449,0.38,0.32
1450,0.4,0.34
1451,0.42,0.36
1452,0.44,0.38
1453,0.46,0.4
1454,0.48,0.42
1455,0.5,0.44
1456,0.52,0.46
1457,0.54,0.48
1458,0.56,0.5
1459,0.58,0.52
1460,0.6,0.54
1461,0.62,0.56
1462,0.64,0.58
1463,0.66,0.6
1464,0.68,0.62
1465,0.7,0.64
1466,0.72,0.66
1467,0.74,0.68
1468,0.76,0.7
1469,0.78,0.72
1470,0.8,0.74
1471,0.0,0.76
1472,0.02,0.78
1473,0.0,0.8
1474,0.02,0.82
1475,0.0,0.84
1476,0.02,0.86
1477,0.0,0.88
1478,0.02,0.9
1479,0.04,0.92
1480,0.06,0.94
1481,0.08,0.96
1482,0.1,0.98
1483,0.12,1.0
1484,0.14,0.98
1485,0.16,0.96
1486,0.18,0.94
1487,0.2,0.92
1488,0.22,0.9
1489,0.24,0.88
1490,0.0,0.86
1491,0.02,0.84
1492,0.04,0.8200000000000001
1493,0.06,0.8
1494,0.08,0.78
1495,0.1,0.76
1496,0.12,0.74
1497,0.14,0.72
1498,0.16,0.7
1499,0.18,0.6799999999999999
1500,0.2,0.6599999999999999
1501,0.22,0.64
1502,0.24,0.62
1503,0.26,0.6
1504,0.28,0.5800000000000001
1505,0.3,0.56
1506,0.32,0.54
1507,0.34,0.52
1508,0.36,0.5
1509,0.38,0.48
1510,0.4,0.45999999999999996
1511,0.42,0.43999999999999995
1512,0.44,0.42000000000000004
1513,0.46,0.0
1514,0.48,0.02631578947368421
1515,0.5,0.05263157894736842
1516,0.52,0.07894736842105263
1517,0.54,0.10526315789473684
1518,0.56,0.13157894736842105
1519,0.58,0.15789473684210525
1520,0.6,0.18421052631578946
1521,0.62,0.21052631578947367
1522,0.64,0.23684210526315788
1523,0.66,0.2631578947368421
1524,0.68,0.2894736842105263
1525,0.7,0.3157894736842105
1526,0.72,0.34210526315789475
1527,0.74,0.3684210526315789
1528,0.76,0.39473684210526316
1529,0.78,0.42105263157894735
1530,0.8,0.4473684210526316
1531,0.82,0.47368421052631576
1532,0.84,0.5
1533,0.86,0.5263157894736842
1534,0.88,0.5526315789473685
1535,0.9,0.5789473684210527
1536,0.92,0.6052631578947368
1537,0.94,0.631578947368421
1538,0.96,0.6578947368421053
1539,0.98,0.6842105263157895
1540,1.0,0.7105263157894737
1541,0.98,0.7368421052631579
1542,0.96,0.7631578947368421
1543,0.94,0.7894736842105263
1544,0.92,0.8157894736842105
1545,0.9,0.8421052631578947
1546,0.88,0.868421052631579
1547,0.86,0.8947368421052632
1548,0.84,0.9210526315789473
1549,0.8200000000000001,0.9473684210526315
1550,0.8,0.9736842105263158
1551,0.78,1.0
1552,0.76,0.98
1553,0.74,0.96
1554,0.72,0.94
1555,0.7,0.92
1556,0.6799999999999999,0.0
1557,0.6599999999999999,0.0
1558,0.64,0.0
1559,0.62,0.0
1560,0.6,0.0
1561,0.5800000000000001,0.0
1562,0.56,0.02
1563,0.54,0.0
1564,0.52,0.0
1565,0.5,0.02
1566,0.48,0.04
1567,0.45999999999999996,0.06
1568,0.43999999999999995,0.08
1569,0.42000000000000004,0.1
1570,0.4,0.12
1571,0.38,0.14
1572,0.36,0.16
1573,0.33999999999999997,0.18
1574,0.31999999999999995,0.2
1575,0.30000000000000004,0.22
1576,0.28,0.0
1577,0.26,0.02
1578,0.24,0.04
1579,0.21999999999999997,0.06
1580,0.19999999999999996,0.08
1581,0.18000000000000005,0.1
1582,0.16000000000000003,0.0
1583,0.14,0.02
1584,0.12,0.0
1585,0.09999999999999998,0.0
1586,0.07999999999999996,0.02
1587,0.06000000000000005,0.0
1588,0.040000000000000036,0.02
1589,0.020000000000000018,0.04
1590,0.0,0.06
1591,0.0,0.0
1592,1.0,0.02
1593,0.98,0.04
1594,0.96,0.06
1595,0.94,0.08
1596,0.92,0.1
1597,0.9,0.12
1598,0.88,0.14
1599,0.86,0.16
1600,0.84,0.18
1601,0.8200000000000001,0.2
1602,0.8,0.22
1603,0.78,0.24
1604,0.76,0.26
1605,0.74,0.0
1606,0.72,0.02
1607,0.7,0.04
1608,0.6799999999999999,0.06
1609,0.6599999999999999,0.0
1610,0.64,0.02
1611,0.0,0.0
1612,0.03225806451612903,0.02
1613,0.06451612903225806,0.04
1614,0.0967741935483871,0.06
1615,0.0,0.08
1616,0.02,0.1
1617,0.04,0.12
1618,0.06,0.0
1619,0.08,0.02
1620,0.1,0.04
1621,0.12,0.06
1622,0.14,0.08
1623,0.16,0.1
1624,0.18,0.12
1625,0.2,0.14
1626,0.22,0.16
1627,0.24,0.18
1628,0.26,0.2
1629,0.28,0.22
1630,0.3,0.24
1631,0.32,0.26
1632,0.34,0.28
1633,0.36,0.3
1634,0.38,0.32
1635,0.4,0.34
1636,0.42,0.36
1637,0.44,0.38
1638,0.46,0.4
1639,0.48,0.42
1640,0.5,0.44
1641,0.52,0.46
1642,0.54,0.48
1643,0.56,0.5
1644,0.58,0.52
1645,0.6,0.54
1646,0.62,0.56
1647,0.64,0.58
1648,0.66,0.6
1649,0.68,0.62
1650,0.7,0.64
1651,0.72,0.66
1652,0.74,0.68
1653,0.76,0.7
1654,0.78,0.72
1655,0.8,0.74
1656,0.82,0.76
1657,0.84,0.78
1658,0.86,0.8
1659,0.88,0.82
1660,0.9,0.84
1661,0.92,0.86
1662,0.94,0.88
1663,0.96,0.9
1664,0.98,0.92
1665,1.0,0.94
1666,0.98,0.96
1667,0.96,0.98
1668,0.94,1.0
1669,0.92,0.75
1670,0.9,0.5
1671,0.88,0.25
1672,0.86,0.0
1673,0.84,0.07142857142857142
1674,0.8200000000000001,0.14285714285714285
1675,0.0,0.21428571428571427
1676,0.0,0.2857142857142857
1677,0.02,0.35714285714285715
1678,0.04,0.42857142857142855
1679,0.0,0.5
1680,0.02,0.5714285714285714
1681,0.04,0.6428571428571429
1682,0.0,0.7142857142857143
1683,0.02,0.7857142857142857
1684,0.04,0.8571428571428571
1685,0.06,0.9285714285714286
1686,0.08,1.0
1687,0.1,0.98
1688,0.12,0.96
1689,0.14,0.0
1690,0.16,0.02
1691,0.18,0.04
1692,0.2,0.06
1693,0.22,0.08
1694,0.24,0.0
1695,0.26,0.02
1696,0.28,0.04
1697,0.3,0.06
1698,0.32,0.08
1699,0.34,0.1
1700,0.36,0.12
1701,0.38,0.14
1702,0.4,0.16
1703,0.42,0.18
1704,0.44,0.2
1705,0.46,0.22
1706,0.48,0.24
1707,0.5,0.26
1708,0.52,0.28
1709,0.54,0.3
1710,0.56,0.32
1711,0.58,0.34
1712,0.6,0.36
1713,0.62,0.38
1714,0.64,0.4
1715,0.66,0.42
1716,0.68,0.44
1717,0.7,0.46
1718,0.72,0.48
1719,0.74,0.5
1720,0.76,0.52
1721,0.78,0.54
1722,0.8,0.56
1723,0.82,0.58
1724,0.84,0.6
1725,0.86,0.62
1726,0.88,0.64
1727,0.9,0.66
1728,0.92,0.68
1729,0.94,0.7
1730,0.96,0.72
1731,0.98,0.74
1732,1.0,0.76
1733,0.9166666666666666,0.78
1734,0.8333333333333334,0.8
1735,0.75,0.82
1736,0.6666666666666667,0.84
1737,0.5833333333333333,0.86
1738,0.5,0.88
1739,0.41666666666666663,0.9
1740,0.33333333333333337,0.92
1741,0.25,0.94
1742,0.16666666666666663,0.96
1743,0.08333333333333337,0.98
1744,0.0,1.0
1745,0.0,0.98
1746,0.0,0.96
1747,0.0,0.94
1748,0.16666666666666666,0.92
1749,0.3333333333333333,0.9
1750,0.5,0.88
1751,0.6666666666666666,0.86
1752,0.8333333333333334,0.84
1753,1.0,0.8200000000000001
1754,0.98,0.8
1755,0.96,0.78
1756,0.94,0.76
1757,0.92,0.74
1758,0.9,0.72
1759,0.88,0.7
1760,0.86,0.6799999999999999
1761,0.84,0.6599999999999999
1762,0.8200000000000001,0.64
1763,0.8,0.62
1764,0.78,0.6
1765,0.76,0.5800000000000001
1766,0.74,0.56
1767,0.72,0.54
1768,0.7,0.52
1769,0.6799999999999999,0.5
1770,0.6599999999999999,0.48
1771,0.64,0.45999999999999996
1772,0.62,0.43999999999999995
1773,0.6,0.42000000000000004
1774,0.5800000000000001,0.4
1775,0.56,0.38
1776,0.54,0.36
1777,0.52,0.33999999999999997
1778,0.5,0.31999999999999995
1779,0.48,0.30000000000000004
1780,0.45999999999999996,0.0
1781,0.43999999999999995,0.0
1782,0.42000000000000004,0.02
1783,0.4,0.04
1784,0.38,0.06
1785,0.36,0.08
1786,0.33999999999999997,0.1
1787,0.31999999999999995,0.12
1788,0.30000000000000004,0.14
1789,0.28,0.16
1790,0.26,0.18
1791,0.24,0.2
1792,0.21999999999999997,0.22
1793,0.19999999999999996,0.24
1794,0.18000000000000005,0.26
1795,0.16000000000000003,0.28
1796,0.0,0.3
1797,0.125,0.32
1798,0.25,0.34
1799,0.375,0.36
1800,0.5,0.38
1801,0.625,0.4
1802,0.75,0.42
1803,0.875,0.44
1804,1.0,0.46
1805,0.98,0.48
1806,0.96,0.5
1807,0.94,0.52
1808,0.92,0.54
1809,0.9,0.56
1810,0.88,0.58
1811,0.86,0.6
1812,0.84,0.62
1813,0.8200000000000001,0.0
1814,0.8,0.02
1815,0.78,0.04
1816,0.76,0.0
1817,0.74,0.02
1818,0.72,0.04
1819,0.7,0.06
1820,0.6799999999999999,0.08
1821,0.6599999999999999,0.1
1822,0.64,0.12
1823,0.62,0.14
1824,0.6,0.0
1825,0.5800000000000001,0.02
1826,0.56,0.04
1827,0.54,0.06
1828,0.52,0.08
1829,0.5,0.1
1830,0.48,0.12
1831,0.45999999999999996,0.14
1832,0.43999999999999995,0.16
1833,0.42000000000000004,0.18
1834,0.4,0.2
1835,0.38,0.22
1836,0.36,0.24
1837,0.33999999999999997,0.26
1838,0.31999999999999995,0.28
1839,0.30000000000000004,0.3
1840,0.28,0.32
1841,0.26,0.34
1842,0.24,0.36
1843,0.21999999999999997,0.38
1844,0.19999999999999996,0.4
1845,0.0,0.42
1846,0.03333333333333333,0.44
1847,0.06666666666666667,0.46
1848,0.1,0.48
1849,0.13333333333333333,0.5
1850,0.16666666666666666,0.52
1851,0.2,0.54
1852,0.23333333333333334,0.56
1853,0.26666666666666666,0.58
1854,0.3,0.6
1855,0.3333333333333333,0.62
1856,0.36666666666666664,0.64
1857,0.4,0.66
1858,0.43333333333333335,0.0
1859,0.4666666666666667,0.02
1860,0.5,0.04
1861,0.5333333333333333,0.06
1862,0.5666666666666667,0.08
1863,0.6,0.1
1864,0.6333333333333333,0.12
1865,0.6666666666666666,0.14
1866,0.7,0.16
1867,0.7333333333333333,0.18
1868,0.7666666666666667,0.2
1869,0.8,0.22
1870,0.8333333333333334,0.24
1871,0.8666666666666667,0.26
1872,0.0,0.28
1873,0.02,0.3
1874,0.04,0.32
1875,0.06,0.34
1876,0.08,0.36
1877,0.1,0.38
1878,0.12,0.4
1879,0.14,0.42
1880,0.16,0.44
1881,0.18,0.46
1882,0.2,0.48
1883,0.22,0.5
1884,0.24,0.52
1885,0.26,0.54
1886,0.28,0.56
1887,0.0,0.58
1888,0.02,0.6
1889,0.04,0.62
1890,0.0,0.64
1891,0.02,0.66
1892,0.04,0.68
1893,0.06,0.7
1894,0.0,0.72
1895,0.02,0.74
1896,0.04,0.76
1897,0.0,0.78
1898,0.02,0.8
1899,0.04,0.82
1900,0.06,0.84
1901,0.08,0.86
1902,0.1,0.88
1903,0.12,0.9
1904,0.14,0.92
1905,0.16,0.94
1906,0.18,0.96
1907,0.2,0.98
1908,0.22,1.0
1909,0.24,0.8888888888888888
1910,0.26,0.7777777777777778
1911,0.28,0.6666666666666667
1912,0.3,0.5555555555555556
1913,0.32,0.4444444444444444
1914,0.34,0.33333333333333337
1915,0.36,0.2222222222222222
1916,0.38,0.11111111111111116
1917,0.4,0.0
1918,0.42,0.0
1919,0.44,0.0
1920,0.46,0.0
1921,0.48,0.0
1922,0.5,0.0
1923,0.52,0.023809523809523808
1924,0.54,0.047619047619047616
1925,0.56,0.07142857142857142
1926,0.58,0.09523809523809523
1927,0.6,0.11904761904761904
1928,0.62,0.14285714285714285
1929,0.64,0.16666666666666666
1930,0.66,0.19047619047619047
1931,0.68,0.21428571428571427
1932,0.7,0.23809523809523808
1933,0.72,0.2619047619047619
1934,0.74,0.2857142857142857
1935,0.76,0.30952380952380953
1936,0.78,0.3333333333333333
1937,0.8,0.35714285714285715
1938,0.82,0.38095238095238093
1939,0.84,0.40476190476190477
1940,0.86,0.42857142857142855
1941,0.88,0.4523809523809524
1942,0.9,0.47619047619047616
1943,0.92,0.5
1944,0.94,0.5238095238095238
1945,0.96,0.5476190476190477
1946,0.98,0.5714285714285714
1947,1.0,0.5952380952380952
1948,0.98,0.6190476190476191
1949,0.96,0.6428571428571429
1950,0.94,0.6666666666666666
1951,0.92,0.6904761904761905
1952,0.9,0.7142857142857143
1953,0.88,0.7380952380952381
1954,0.86,0.7619047619047619
1955,0.84,0.7857142857142857
1956,0.8200000000000001,0.8095238095238095
1957,0.0,0.8333333333333334
1958,0.0,0.8571428571428571
1959,0.02,0.8809523809523809
1960,0.04,0.9047619047619048
1961,0.06,0.9285714285714286
1962,0.0,0.9523809523809523
1963,0.02,0.9761904761904762
1964,0.04,1.0
1965,0.0,0.98
1966,0.02,0.96
1967,0.04,0.94
1968,0.06,0.92
1969,0.08,0.9
1970,0.1,0.88
1971,0.12,0.86
1972,0.14,0.84
1973,0.16,0.8200000000000001
1974,0.18,0.8
1975,0.2,0.78
1976,0.22,0.76
1977,0.24,0.74
1978,0.26,0.72
1979,0.28,0.7
1980,0.3,0.6799999999999999
1981,0.32,0.6599999999999999
1982,0.34,0.0
1983,0.36,0.02
1984,0.38,0.04
1985,0.4,0.06
1986,0.42,0.08
1987,0.44,0.1
1988,0.46,0.12
1989,0.48,0.14
1990,0.5,0.16
1991,0.52,0.18
1992,0.54,0.2
1993,0.56,0.22
1994,0.58,0.24
1995,0.6,0.26
1996,0.62,0.28
1997,0.64,0.3
1998,0.66,0.32
1999,0.68,0.34
2000,0.7,0.36
2001,0.72,0.38
2002,0.74,0.4
2003,0.76,0.42
2004,0.78,0.44
2005,0.8,0.0
2006,0.82,0.02
2007,0.84,0.0
2008,0.86,0.02
2009,0.88,0.04
2010,0.9,0.0
2011,0.92,0.02
2012,0.94,0.04
2013,0.96,0.06
2014,0.98,0.08
2015,1.0,0.1
2016,0.98,0.12
2017,0.96,0.14
2018,0.94,0.16
2019,0.92,0.18
2020,0.9,0.2
2021,0.88,0.22
2022,0.86,0.24
2023,0.84,0.26
2024,0.8200000000000001,0.28
2025,0.0,0.3
2026,0.0,0.32
2027,0.0,0.34
2028,0.0,0.36
2029,0.02,0.38
2030,0.0,0.4
2031,0.02,0.42
2032,0.04,0.44
2033,0.0,0.46
2034,0.02,0.48
2035,0.04,0.5
2036,0.06,0.52
2037,0.08,0.54
2038,0.1,0.56
2039,0.12,0.58
2040,0.14,0.6
2041,0.0,0.62
2042,0.02,0.64
2043,0.04,0.66
2044,0.06,0.68
2045,0.08,0.7
2046,0.1,0.0
2047,0.12,0.02
2048,0.0,0.0
2049,0.0,0.02
2050,0.0,0.0
2051,0.02,0.02
2052,0.04,0.0
2053,0.06,0.02
2054,0.08,0.04
2055,0.1,0.0
2056,0.12,0.02
2057,0.14,0.04
2058,0.16,0.06
2059,0.18,0.08
2060,0.2,0.1
2061,0.22,0.12
2062,0.24,0.14
2063,0.26,0.0
2064,0.28,0.02
2065,0.3,0.04
2066,0.32,0.06
2067,0.34,0.08
2068,0.36,0.1
2069,0.38,0.12
2070,0.4,0.14
2071,0.42,0.16
2072,0.44,0.18
2073,0.46,0.2
2074,0.48,0.22
2075,0.5,0.24
2076,0.52,0.26
2077,0.54,0.0
2078,0.56,0.02
2079,0.58,0.04
2080,0.6,0.06
2081,0.62,0.08
2082,0.64,0.1
2083,0.66,0.12
2084,0.68,0.14
2085,0.7,0.16
2086,0.72,0.18
2087,0.74,0.2
2088,0.76,0.22
2089,0.78,0.24
2090,0.8,0.26
2091,0.82,0.28
2092,0.84,0.3
2093,0.86,0.32
2094,0.88,0.34
2095,0.9,0.36
2096,0.92,0.38
2097,0.94,0.4
2098,0.96,0.42
2099,0.98,0.44
2100,1.0,0.46
2101,0.98,0.48
2102,0.96,0.5
2103,0.94,0.52
2104,0.92,0.54
2105,0.9,0.56
2106,0.88,0.58
2107,0.86,0.6
2108,0.84,0.62
2109,0.8200000000000001,0.64
2110,0.8,0.66
2111,0.78,0.68
2112,0.76,0.7
2113,0.74,0.72
2114,0.72,0.74
2115,0.7,0.76
2116,0.6799999999999999,0.78
2117,0.6599999999999999,0.8
2118,0.64,0.82
2119,0.62,0.84
2120,0.6,0.86
2121,0.5800000000000001,0.88
2122,0.56,0.9
2123,0.54,0.92
2124,0.52,0.94
2125,0.5,0.96
2126,0.48,0.98
2127,0.45999999999999996,1.0
2128,0.43999999999999995,0.98
2129,0.42000000000000004,0.96
2130,0.4,0.94
2131,0.38,0.92
2132,0.36,0.9
2133,0.33999999999999997,0.88
2134,0.31999999999999995,0.86
2135,0.30000000000000004,0.84
2136,0.28,0.8200000000000001
2137,0.0,0.8
2138,0.0,0.78
2139,0.0,0.76
2140,0.0,0.0
2141,0.0,0.023809523809523808
2142,0.02,0.047619047619047616
2143,0.0,0.07142857142857142
2144,0.02,0.09523809523809523
2145,0.0,0.11904761904761904
2146,0.02,0.14285714285714285
2147,0.0,0.0
2148,0.02,0.02
2149,0.0,0.0
2150,0.02,0.02
2151,0.0,0.04
2152,0.02,0.06
2153,0.04,0.08
2154,0.06,0.1
2155,0.08,0.12
2156,0.1,0.14
2157,0.12,0.16
2158,0.14,0.18
2159,0.16,0.2
2160,0.18,0.22
2161,0.2,0.24
2162,0.22,0.26
2163,0.24,0.28
2164,0.26,0.3
2165,0.28,0.32
2166,0.3,0.34
2167,0.32,0.36
2168,0.34,0.38
2169,0.36,0.4
2170,0.38,0.42
2171,0.4,0.44
2172,0.42,0.46
2173,0.44,0.48
2174,0.46,0.5
2175,0.48,0.52
2176,0.5,0.54
2177,0.52,0.56
2178,0.54,0.58
2179,0.56,0.6
2180,0.58,0.62
2181,0.6,0.64
2182,0.62,0.66
2183,0.64,0.68
2184,0.66,0.7
2185,0.68,0.72
2186,0.7,0.74
2187,0.72,0.76
2188,0.74,0.78
2189,0.76,0.8
2190,0.78,0.82
2191,0.8,0.84
2192,0.82,0.86
2193,0.84,0.88
2194,0.86,0.9
2195,0.88,0.92
2196,0.9,0.94
2197,0.92,0.96
2198,0.94,0.98
2199,0.96,1.0
2200,0.98,0.98
2201,1.0,0.96
2202,0.98,0.94
2203,0.96,0.92
2204,0.94,0.9
2205,0.92,0.88
2206,0.9,0.0
2207,0.88,0.02040816326530612
2208,0.86,0.04081632653061224
2209,0.84,0.0
2210,0.8200000000000001,0.02
2211,0.8,0.0
2212,0.78,0.02
2213,0.0,0.0
2214,0.02,0.02
2215,0.0,0.0
2216,0.02,0.02
2217,0.04,0.0
2218,0.0,0.02
2219,0.02,0.0
2220,0.04,0.02
2221,0.06,0.04
2222,0.08,0.0
2223,0.1,0.02
2224,0.12,0.0
2225,0.14,0.02
2226,0.16,0.04
2227,0.18,0.0
2228,0.2,0.02
2229,0.22,0.04
2230,0.24,0.06
2231,0.26,0.08
2232,0.28,0.1
2233,0.3,0.12
2234,0.32,0.14
2235,0.34,0.16
2236,0.36,0.18
2237,0.38,0.2
2238,0.4,0.22
2239,0.42,0.24
2240,0.44,0.26
2241,0.46,0.28
2242,0.48,0.3
2243,0.5,0.32
2244,0.52,0.34
2245,0.54,0.36
2246,0.56,0.38
2247,0.58,0.4
2248,0.6,0.42
2249,0.62,0.44
2250,0.64,0.46
2251,0.66,0.48
2252,0.68,0.5
2253,0.7,0.52
2254,0.72,0.54
2255,0.74,0.56
2256,0.76,0.58
2257,0.78,0.6
2258,0.8,0.62
2259,0.82,0.64
2260,0.84,0.66
2261,0.86,0.68
2262,0.88,0.7
2263,0.9,0.72
2264,0.92,0.74
2265,0.94,0.76
2266,0.96,0.78
2267,0.98,0.8
2268,1.0,0.82
2269,0.98,0.84
2270,0.96,0.86
2271,0.94,0.88
2272,0.92,0.9
2273,0.9,0.92
2274,0.88,0.94
2275,0.86,0.96
2276,0.84,0.98
2277,0.8200000000000001,1.0
2278,0.8,0.98
2279,0.78,0.96
2280,0.76,0.94
2281,0.74,0.92
2282,0.72,0.9
2283,0.7,0.88
2284,0.6799999999999999,0.86
2285,0.6599999999999999,0.84
2286,0.64,0.8200000000000001
2287,0.62,0.8
2288,0.6,0.78
2289,0.5800000000000001,0.76
2290,0.56,0.74
2291,0.54,0.72
2292,0.52,0.7
2293,0.5,0.6799999999999999
2294,0.48,0.6599999999999999
2295,0.45999999999999996,0.64
2296,0.43999999999999995,0.62
2297,0.42000000000000004,0.6
2298,0.4,0.5800000000000001
2299,0.38,0.56
2300,0.36,0.54
2301,0.33999999999999997,0.52
2302,0.31999999999999995,0.5
2303,0.30000000000000004,0.48
2304,0.28,0.45999999999999996
2305,0.26,0.43999999999999995
2306,0.24,0.42000000000000004
2307,0.21999999999999997,0.4
2308,0.0,0.38
2309,0.02,0.36
2310,0.04,0.33999999999999997
2311,0.0,0.31999999999999995
2312,0.02,0.30000000000000004
2313,0.04,0.0
2314,0.06,0.07142857142857142
2315,0.08,0.14285714285714285
2316,0.1,0.21428571428571427
2317,0.12,0.2857142857142857
2318,0.14,0.35714285714285715
2319,0.16,0.42857142857142855
2320,0.18,0.5
2321,0.0,0.5714285714285714
2322,0.02,0.6428571428571429
2323,0.04,0.7142857142857143
2324,0.06,0.7857142857142857
2325,0.08,0.8571428571428571
2326,0.0,0.9285714285714286
2327,0.02,1.0
2328,0.04,0.98
2329,0.06,0.96
2330,0.08,0.94
2331,0.1,0.92
2332,0.12,0.9
2333,0.0,0.88
2334,0.02,0.86
2335,0.04,0.84
2336,0.06,0.8200000000000001
2337,0.08,0.8
2338,0.0,0.78
2339,0.02,0.76
2340,0.04,0.74
2341,0.06,0.72
2342,0.08,0.0
